92,19.9151,29.5438
93,12.4693,44.8662
94,15.326,29.1138
95,21.8124,19.3022
96,22.0691,22.9471
97,25.5969,28.4775
98,13.6835,29.104
99,19.5073,41.4506
100,15.1047,30.3831
101,13.1468,40.2359
102,14.6498,30.1661
103,14.7135,51.5444
104,28.2405,28.8321
105,16.832,36.1286
106,20.653,49.4647
107,27.3301,49.0656
108,22.448,42.1066
109,38.953,53.9098
110,28.5618,45.4954
111,21.0379,30.842
112,29.6279,36.8585
113,18.2837,39.5064
114,28.2728,99.4078
115,32.3286,64.2433
116,27.3717,80.9076
117,34.9174,65.8788
118,29.9611,66.2266
119,49.4313,75.0347
120,33.752,53.5965
121,40.0957,45.4548
122,33.7971,74.8594
123,28.6466,55.5453
124,37.9414,56.6109
125,46.5337,82.9094
126,56.8368,65.6329
127,58.4598,57.4261
128,32.2661,76.6733
129,49.6907,106.5701
130,45.7701,62.132
131,44.8094,88.2839
132,51.0116,103.5867
133,45.33,89.4141
134,49.0592,83.0727
135,44.4527,120.2746
136,74.997,126.7111
137,45.2602,97.3165
138,70.2197,75.2288
139,51.4259,100.6183
140,49.2951,99.7296
141,63.6453,133.7314
142,41.1439,192.1469
143,55.984,99.0914
144,65.8035,108.3664
145,69.5766,109.8768
146,66.3377,105.3689
147,79.2331,171.8952
148,61.3776,131.9487
149,77.3261,132.4348
150,84.3831,102.7207
151,69.9979,140.2457
152,64.8951,136.2034
153,59.1535,118.8004
154,60.4262,115.407
155,59.8919,201.4506
156,75.4987,138.0824
157,77.4259,140.5914
158,61.8908,198.1227
159,81.7784,171.8989
160,83.9322,172.2088
161,74.2868,135.5035
162,68.1727,160.3716
163,81.363,196.7318
164,89.4857,139.8716
165,90.771,177.5484
166,109.7945,203.2231
167,92.4461,203.2038
168,80.2346,199.0408
169,78.8693,266.6106
170,130.9658,181.0075
171,138.3008,222.438
172,125.756,196.9151
173,83.4871,196.0652
174,92.5016,270.5078
175,90.6028,239.1041
176,114.7322,181.3648
177,117.0372,256.5736
178,150.9232,289.7561
179,95.8699,244.3607
180,222.689,263.3984
181,120.9755,349.3414
182,112.6367,249.6024
183,115.2489,307.8065
184,160.0981,280.3561
185,243.0232,324.689
186,134.6667,308.6022
187,190.8867,267.6903
188,195.6697,428.0473
189,157.0229,353.7065
190,124.0173,341.5527
191,168.8968,338.4256
192,161.4911,296.625
193,198.1301,284.9294
194,162.9425,348.5788
195,156.1939,497.119
196,162.5991,437.3241
197,160.8789,452.381
198,154.73,454.9245
199,142.7115,409.7692
200,185.4488,378.2061
, ,
